id	institutionCode	collectionCode	ownerInstitutionCode	basisOfRecord	occurrenceID	catalogNumber	individualCount	sex	lifeStage	occurrenceStatus	eventID	eventDate	eventTime	habitat	samplingProtocol	waterBody	country	locality	minimumDepthInMeters	maximumDepthInMeters	decimalLatitude	decimalLongitude	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	scientificNameID	scientificName
IO/SS/ACH/00005	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/ACH/00005	IO/SS/ACH/00005	1	Female	Adult	present	28015	2010-09-17	10:30:00	Benthic	Expo model trawl	Andaman Sea	India	East off Middle Andaman Island	323	323	12.81	93.08			Vinay P. Padate, CMLRE	2020-01-10	Holthuis L.B. (1991) FAO species catalog. Vol. 13. Marine lobsters of the world. An annotated and illustrated catalogue of species of interest to fisheries known to date. FAO Fisheries Synopsis. Vol. 125. Rome: Food and Agriculture Organization of the United Nations, 292 p.	urn:lsid:marinespecies.org:taxname:220234	Puerulus sewelli
IO/SS/ACH/00006	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/ACH/00006	IO/SS/ACH/00006	1	Male	Adult	present	28017	2010-09-19	15:40:00	Benthic	Expo model trawl	Bay of Bengal	India	Northwest off Middle Andaman Island	514	514	11.15	92.33			Vinay P. Padate, CMLRE	2020-01-10	Holthuis L.B. (1991) FAO species catalog. Vol. 13. Marine lobsters of the world. An annotated and illustrated catalogue of species of interest to fisheries known to date. FAO Fisheries Synopsis. Vol. 125. Rome: Food and Agriculture Organization of the United Nations, 292 p.	urn:lsid:marinespecies.org:taxname:220234	Puerulus sewelli
IO/SS/ACH/00007	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/ACH/00007	IO/SS/ACH/00007	2	Male	Adult	present	28037	2010-09-24	08:08:00	Benthic	Expo model trawl	Bay of Bengal	India	Southwest off Great Nicobar Island	271	271	6.64	93.68			Vinay P. Padate, CMLRE	2020-01-10	Holthuis L.B. (1991) FAO species catalog. Vol. 13. Marine lobsters of the world. An annotated and illustrated catalogue of species of interest to fisheries known to date. FAO Fisheries Synopsis. Vol. 125. Rome: Food and Agriculture Organization of the United Nations, 292 p.	urn:lsid:marinespecies.org:taxname:220234	Puerulus sewelli
IO/SS/ACH/00008	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/ACH/00008	IO/SS/ACH/00008	2	Male	Adult	present	292I34	2011-11-27	14:45:00	Benthic	HSDT (CV)	Andaman Sea	India	East off North Andaman Island	299	299	13.22	93.18			Vinay P. Padate, CMLRE	2020-01-10	Holthuis L.B. (1991) FAO species catalog. Vol. 13. Marine lobsters of the world. An annotated and illustrated catalogue of species of interest to fisheries known to date. FAO Fisheries Synopsis. Vol. 125. Rome: Food and Agriculture Organization of the United Nations, 292 p.	urn:lsid:marinespecies.org:taxname:220234	Puerulus sewelli
IO/SS/ACH/00009	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/ACH/00009	IO/SS/ACH/00009	4	Male	Adult	present	292I38	2011-11-28	11:40:00	Benthic	HSDT (CV)	Andaman Sea	India	East off North Andaman Island	308	308	13	93.11			Vinay P. Padate, CMLRE	2020-01-10	Holthuis L.B. (1991) FAO species catalog. Vol. 13. Marine lobsters of the world. An annotated and illustrated catalogue of species of interest to fisheries known to date. FAO Fisheries Synopsis. Vol. 125. Rome: Food and Agriculture Organization of the United Nations, 292 p.	urn:lsid:marinespecies.org:taxname:220234	Puerulus sewelli
IO/SS/ACH/00010	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/ACH/00010	IO/SS/ACH/00010	2	Male	Adult	present	292II83	2011-12-10	14:45:00	Benthic	HSDT (CV)	Bay of Bengal	India	West off Great Nicobar Island	337	337	6.84	93.05			Vinay P. Padate, CMLRE	2020-01-10	Holthuis L.B. (1991) FAO species catalog. Vol. 13. Marine lobsters of the world. An annotated and illustrated catalogue of species of interest to fisheries known to date. FAO Fisheries Synopsis. Vol. 125. Rome: Food and Agriculture Organization of the United Nations, 292 p.	urn:lsid:marinespecies.org:taxname:220234	Puerulus sewelli
IO/SS/ACH/00011	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/ACH/00011	IO/SS/ACH/00011	1	Male	Adult	present	292II90	2011-12-13	09:55:00	Benthic	HSDT (CV)	Bay of Bengal	India	Southwest off Katchal Island, Nicobars	395	395	7.75	93.21			Vinay P. Padate, CMLRE	2020-01-10	Holthuis L.B. (1991) FAO species catalog. Vol. 13. Marine lobsters of the world. An annotated and illustrated catalogue of species of interest to fisheries known to date. FAO Fisheries Synopsis. Vol. 125. Rome: Food and Agriculture Organization of the United Nations, 292 p.	urn:lsid:marinespecies.org:taxname:220234	Puerulus sewelli
IO/SS/ACH/00012	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/ACH/00012	IO/SS/ACH/00012	1	Female	Adult	present	31801	2013-08-24	10:10:00	Benthic	Expo model trawl	Arabian Sea	India	West off Kasaragod, Kerala	449	449	12.47	74.15			Vinay P. Padate, CMLRE	2020-01-10	Holthuis L.B. (1991) FAO species catalog. Vol. 13. Marine lobsters of the world. An annotated and illustrated catalogue of species of interest to fisheries known to date. FAO Fisheries Synopsis. Vol. 125. Rome: Food and Agriculture Organization of the United Nations, 292 p.	urn:lsid:marinespecies.org:taxname:220234	Puerulus sewelli
IO/SS/ACH/00013	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/ACH/00013	IO/SS/ACH/00013	1	Male	Adult	present	334I08	2015-01-14	19:07:00	Benthic	HOT model net	Bay of Bengal	India	West off South Andaman Island	160	160	11.8	92.33			Vinay P. Padate, CMLRE	2020-01-10	Holthuis L.B. (1991) FAO species catalog. Vol. 13. Marine lobsters of the world. An annotated and illustrated catalogue of species of interest to fisheries known to date. FAO Fisheries Synopsis. Vol. 125. Rome: Food and Agriculture Organization of the United Nations, 292 p.	urn:lsid:marinespecies.org:taxname:220234	Puerulus sewelli
IO/SS/ACH/00014	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/ACH/00014	IO/SS/ACH/00014	1	Female	Adult	present	334I10	2015-01-15	06:02:00	Benthic	HOT model net	Bay of Bengal	India	Southwest off Rutland Island, Andamans	409	409	11.21	92.36			Vinay P. Padate, CMLRE	2020-01-10	Holthuis L.B. (1991) FAO species catalog. Vol. 13. Marine lobsters of the world. An annotated and illustrated catalogue of species of interest to fisheries known to date. FAO Fisheries Synopsis. Vol. 125. Rome: Food and Agriculture Organization of the United Nations, 292 p.	urn:lsid:marinespecies.org:taxname:220234	Puerulus sewelli
IO/SS/ACH/00015	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/ACH/00015	IO/SS/ACH/00015	1	Female	Adult	present	334I11	2015-01-11	12:24:00	Benthic	HSDT (CV)	Bay of Bengal	India	West off Rutland Island, Andamans	535	535	11.35	92.39			Vinay P. Padate, CMLRE	2020-01-10	Holthuis L.B. (1991) FAO species catalog. Vol. 13. Marine lobsters of the world. An annotated and illustrated catalogue of species of interest to fisheries known to date. FAO Fisheries Synopsis. Vol. 125. Rome: Food and Agriculture Organization of the United Nations, 292 p.	urn:lsid:marinespecies.org:taxname:220234	Puerulus sewelli
IO/SS/ACH/00016	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/ACH/00016	IO/SS/ACH/00016	2	Female	Adult	present	334II02A	2015-01-26	12:12:00	Benthic	HOT model net	Bay of Bengal	India	Northwest off Little Andaman island	402	402	10.86	92.19			Vinay P. Padate, CMLRE	2020-01-10	Holthuis L.B. (1991) FAO species catalog. Vol. 13. Marine lobsters of the world. An annotated and illustrated catalogue of species of interest to fisheries known to date. FAO Fisheries Synopsis. Vol. 125. Rome: Food and Agriculture Organization of the United Nations, 292 p.	urn:lsid:marinespecies.org:taxname:220234	Puerulus sewelli
IO/SS/ACH/00017	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/ACH/00017	IO/SS/ACH/00017	2	Male	Adult	present	334II13A	2015-02-01	11:32:00	Benthic	HOT model net	Bay of Bengal	India	West off Great Nicobar Island	338	338	6.83	93.76			Vinay P. Padate, CMLRE	2020-01-10	Holthuis L.B. (1991) FAO species catalog. Vol. 13. Marine lobsters of the world. An annotated and illustrated catalogue of species of interest to fisheries known to date. FAO Fisheries Synopsis. Vol. 125. Rome: Food and Agriculture Organization of the United Nations, 292 p.	urn:lsid:marinespecies.org:taxname:220234	Puerulus sewelli
IO/SS/ACH/00018	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/ACH/00018	IO/SS/ACH/00018	3	Male	Adult	present	349II05	2016-04-10	12:05:00	Benthic	HSDT (CV)	Andaman Sea	India	East off Middle Andaman Island	300	300	12.53	93.15			Vinay P. Padate, CMLRE	2020-01-10	Holthuis L.B. (1991) FAO species catalog. Vol. 13. Marine lobsters of the world. An annotated and illustrated catalogue of species of interest to fisheries known to date. FAO Fisheries Synopsis. Vol. 125. Rome: Food and Agriculture Organization of the United Nations, 292 p.	urn:lsid:marinespecies.org:taxname:220234	Puerulus sewelli
IO/SS/ACH/00019	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/ACH/00019	IO/SS/ACH/00019	1	Male	Adult	present	349II06	2016-04-10	16:50:00	Benthic	HSDT (CV)	Andaman Sea	India	East off Middle Andaman Island	332	332	12.74	93.11			Vinay P. Padate, CMLRE	2020-01-10	Holthuis L.B. (1991) FAO species catalog. Vol. 13. Marine lobsters of the world. An annotated and illustrated catalogue of species of interest to fisheries known to date. FAO Fisheries Synopsis. Vol. 125. Rome: Food and Agriculture Organization of the United Nations, 292 p.	urn:lsid:marinespecies.org:taxname:220234	Puerulus sewelli
IO/SS/ACH/00020	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/ACH/00020	IO/SS/ACH/00020	2	Male	Adult	present	349II07	2016-04-11	07:13:00	Benthic	HSDT (CV)	Andaman Sea	India	East off North Andaman Island	332	332	13.24	93.17			Vinay P. Padate, CMLRE	2020-01-10	Holthuis L.B. (1991) FAO species catalog. Vol. 13. Marine lobsters of the world. An annotated and illustrated catalogue of species of interest to fisheries known to date. FAO Fisheries Synopsis. Vol. 125. Rome: Food and Agriculture Organization of the United Nations, 292 p.	urn:lsid:marinespecies.org:taxname:220234	Puerulus sewelli
IO/SS/ACH/00021	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/ACH/00021	IO/SS/ACH/00021	1	Female	Adult	present	349II09	2016-04-12	07:35:00	Benthic	HSDT (CV)	Bay of Bengal	India	West off South Andaman Island	290	290	11.93	92.28			Vinay P. Padate, CMLRE	2020-01-10	Holthuis L.B. (1991) FAO species catalog. Vol. 13. Marine lobsters of the world. An annotated and illustrated catalogue of species of interest to fisheries known to date. FAO Fisheries Synopsis. Vol. 125. Rome: Food and Agriculture Organization of the United Nations, 292 p.	urn:lsid:marinespecies.org:taxname:220234	Puerulus sewelli
IO/SS/ACH/00022	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/ACH/00022	IO/SS/ACH/00022	1	Female	Adult	present	367II05	2017-11-25	11:12:00	Benthic	HSDT (CV)	Andaman Sea	India	East off Middle Andaman Island	314	314	12.49	93.18			Vinay P. Padate, CMLRE	2020-01-10	Holthuis L.B. (1991) FAO species catalog. Vol. 13. Marine lobsters of the world. An annotated and illustrated catalogue of species of interest to fisheries known to date. FAO Fisheries Synopsis. Vol. 125. Rome: Food and Agriculture Organization of the United Nations, 292 p.	urn:lsid:marinespecies.org:taxname:220234	Puerulus sewelli
IO/SS/ACH/00023	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/ACH/00023	IO/SS/ACH/00023	1	Male	Adult	present	367II08	2017-11-26	07:30:00	Benthic	HSDT (CV)	Andaman Sea	India	East off North Andaman Island	635	635	13.27	93.26			Vinay P. Padate, CMLRE	2020-01-10	Holthuis L.B. (1991) FAO species catalog. Vol. 13. Marine lobsters of the world. An annotated and illustrated catalogue of species of interest to fisheries known to date. FAO Fisheries Synopsis. Vol. 125. Rome: Food and Agriculture Organization of the United Nations, 292 p.	urn:lsid:marinespecies.org:taxname:220234	Puerulus sewelli
IO/SS/ACH/00024	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/ACH/00024	IO/SS/ACH/00024	3	Male	Adult	present	37207	2018-03-03	15:49:00	Benthic	HSDT (CV)	Arabian Sea	India	West off Alleppey, Kerala	327	327	9.5	75.7			Vinay P. Padate, CMLRE	2018-04-24	Holthuis L.B. (2002) The Indo-Pacific scyllarine lobsters (Crustacea, Decapoda, Scyllaridae). Zoosystema, 24 (3): 499-683.	urn:lsid:marinespecies.org:taxname:220234	Puerulus sewelli
IO/SS/ACH/00025	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/ACH/00025	IO/SS/ACH/00025	5	Male	Adult	present	28011	2010-09-16	07:10:00	Benthic	HSDT (CV)	Andaman Sea	India	East off North Andaman Island	278	278	13.03	93.1			Vinay P. Padate, CMLRE	2018-04-24	Holthuis L.B. (2002) The Indo-Pacific scyllarine lobsters (Crustacea, Decapoda, Scyllaridae). Zoosystema, 24 (3): 499-683.	urn:lsid:marinespecies.org:taxname:382938	Bathyarctus rubens
IO/SS/ACH/00026	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/ACH/00026	IO/SS/ACH/00026	4	Female	Adult	present	28011	2010-09-16	07:10:00	Benthic	HSDT (CV)	Andaman Sea	India	East off North Andaman Island	278	278	13.03	93.1			Vinay P. Padate, CMLRE	2018-04-24	Holthuis L.B. (2002) The Indo-Pacific scyllarine lobsters (Crustacea, Decapoda, Scyllaridae). Zoosystema, 24 (3): 499-683.	urn:lsid:marinespecies.org:taxname:382938	Bathyarctus rubens
IO/SS/ACH/00027	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/ACH/00027	IO/SS/ACH/00027	2	Female	Adult	present	292I34	2011-11-27	14:45:00	Benthic	HSDT (CV)	Andaman Sea	India	East off North Andaman Island	299	299	13.22	93.18			Vinay P. Padate, CMLRE	2018-04-24	Holthuis L.B. (2002) The Indo-Pacific scyllarine lobsters (Crustacea, Decapoda, Scyllaridae). Zoosystema, 24 (3): 499-683.	urn:lsid:marinespecies.org:taxname:382938	Bathyarctus rubens
IO/SS/ACH/00028	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/ACH/00028	IO/SS/ACH/00028	1	Female	Adult	present	292I38	2011-11-28	11:40:00	Benthic	HSDT (CV)	Andaman Sea	India	East off North Andaman Island	308	308	13	93.11			Vinay P. Padate, CMLRE	2018-04-24	Holthuis L.B. (2002) The Indo-Pacific scyllarine lobsters (Crustacea, Decapoda, Scyllaridae). Zoosystema, 24 (3): 499-683.	urn:lsid:marinespecies.org:taxname:382938	Bathyarctus rubens
IO/SS/ACH/00029	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/ACH/00029	IO/SS/ACH/00029	1	Male	Adult	present	334II02A	2015-01-26	12:12:00	Benthic	HOT model net	Bay of Bengal	India	Northwest off Little Andaman island	402	402	10.86	92.19			Vinay P. Padate, CMLRE	2018-04-24	Holthuis L.B. (2002) The Indo-Pacific scyllarine lobsters (Crustacea, Decapoda, Scyllaridae). Zoosystema, 24 (3): 499-683.	urn:lsid:marinespecies.org:taxname:382938	Bathyarctus rubens
IO/SS/ACH/00030	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/ACH/00030	IO/SS/ACH/00030	1	Female	Adult	present	349II05	2016-04-10	12:05:00	Benthic	HSDT (CV)	Andaman Sea	India	East off Middle Andaman Island	300	300	12.53	93.15			Vinay P. Padate, CMLRE	2018-04-24	Holthuis L.B. (2002) The Indo-Pacific scyllarine lobsters (Crustacea, Decapoda, Scyllaridae). Zoosystema, 24 (3): 499-683.	urn:lsid:marinespecies.org:taxname:382938	Bathyarctus rubens
IO/SS/ACH/00031	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/ACH/00031	IO/SS/ACH/00031	1	Female	Adult	present	349II07	2016-04-11	07:13:00	Benthic	HSDT (CV)	Andaman Sea	India	East off North Andaman Island	332	332	13.24	93.17			Vinay P. Padate, CMLRE	2018-04-24	Holthuis L.B. (2002) The Indo-Pacific scyllarine lobsters (Crustacea, Decapoda, Scyllaridae). Zoosystema, 24 (3): 499-683.	urn:lsid:marinespecies.org:taxname:382938	Bathyarctus rubens
IO/SS/ACH/00032	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/ACH/00032	IO/SS/ACH/00032	1	Male	Adult	present	367II05	2017-11-25	11:12:00	Benthic	HSDT (CV)	Andaman Sea	India	East off Middle Andaman Island	314	314	12.49	93.18			Vinay P. Padate, CMLRE	2018-04-24	Holthuis L.B. (2002) The Indo-Pacific scyllarine lobsters (Crustacea, Decapoda, Scyllaridae). Zoosystema, 24 (3): 499-683.	urn:lsid:marinespecies.org:taxname:382938	Bathyarctus rubens
IO/SS/ACH/00033	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/ACH/00033	IO/SS/ACH/00033	1	Female	Adult	present	367II05	2017-11-25	11:12:00	Benthic	HSDT (CV)	Andaman Sea	India	East off Middle Andaman Island	314	314	12.49	93.18			Vinay P. Padate, CMLRE	2018-04-24	Holthuis L.B. (2002) The Indo-Pacific scyllarine lobsters (Crustacea, Decapoda, Scyllaridae). Zoosystema, 24 (3): 499-683.	urn:lsid:marinespecies.org:taxname:382938	Bathyarctus rubens
IO/SS/ACH/00034	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/ACH/00034	IO/SS/ACH/00034	1	Female	Adult	present	38818	2019-08-16	09:50:00	Benthic	Chain dredge	Andaman Sea	India	South off Great Nicobar Island	56	56	6.65	93.83			Vinay P. Padate, CMLRE	2021-01-05	Holthuis L.B. (2002) The Indo-Pacific scyllarine lobsters (Crustacea, Decapoda, Scyllaridae). Zoosystema, 24 (3): 499-683.	urn:lsid:marinespecies.org:taxname:382962	Gibbularctus gibberosus
IO/SS/ACH/00035	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/ACH/00035	IO/SS/ACH/00035	1	Male	Adult	present	38812	2019-08-13	07:52:00	Benthic	Chain dredge	Andaman Sea	India	Southwest off Tillangchong Island, Nicobars	71	71	8.37	93.57			Vinay P. Padate, CMLRE	2021-01-07	Holthuis L.B. (2002) The Indo-Pacific scyllarine lobsters (Crustacea, Decapoda, Scyllaridae). Zoosystema, 24 (3): 499-683.	urn:lsid:marinespecies.org:taxname:246458	Petrarctus rugosus
IO/SS/ACH/00036	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/ACH/00036	IO/SS/ACH/00036	1	Male	Adult	present	38826	2019-08-17	06:35:00	Benthic	Chain dredge	Bay of Bengal	India	West off Great Nicobar Island	61	61	6.96	93.6			Vinay P. Padate, CMLRE	2021-01-07	Holthuis L.B. (2002) The Indo-Pacific scyllarine lobsters (Crustacea, Decapoda, Scyllaridae). Zoosystema, 24 (3): 499-683.	urn:lsid:marinespecies.org:taxname:246458	Petrarctus rugosus
IO/SS/ACH/00037	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/ACH/00037	IO/SS/ACH/00037	1	Male	Adult	present	38827	2019-08-18	07:20:00	Benthic	Naturalist dredge	Bay of Bengal	India	Southwest off Great Nicobar Island	62	62	6.8	93.69			Vinay P. Padate, CMLRE	2021-01-07	Holthuis L.B. (2002) The Indo-Pacific scyllarine lobsters (Crustacea, Decapoda, Scyllaridae). Zoosystema, 24 (3): 499-683.	urn:lsid:marinespecies.org:taxname:246458	Petrarctus rugosus
IO/SS/ACH/00038	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/ACH/00038	IO/SS/ACH/00038	1	Male	Adult	present	28011	2010-09-16	07:41:00	Benthic	Expo model trawl	Andaman Sea	India	East of North Andaman Island	278	278	13.03	93.1			Vinay P. Padate, CMLRE	2021-11-29	Holthuis L.B. (2002) The Indo-Pacific scyllarine lobsters (Crustacea, Decapoda, Scyllaridae). Zoosystema, 24 (3): 499-683.	urn:lsid:marinespecies.org:taxname:220234	Puerulus sewelli
IO/SS/ACH/00039	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/ACH/00039	IO/SS/ACH/00039	1	Female	Adult	present	334I08	2015-01-14	19:07:00	Benthic	HOT model net	Bay of Bengal	India	West off South Andaman Island	160	160	11.8	92.33			Vinay P. Padate, CMLRE	2019-03-25	Holthuis L.B. (2002) The Indo-Pacific scyllarine lobsters (Crustacea, Decapoda, Scyllaridae). Zoosystema, 24 (3): 499-683.	urn:lsid:marinespecies.org:taxname:220234	Puerulus sewelli
IO/SS/ACH/00040	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/ACH/00040	IO/SS/ACH/00040	1	Female	Adult	present	349II06	2016-04-10	16:50:00	Benthic	HSDT (CV)	Andaman Sea	India	East off Middle Andaman Island	332	332	12.74	93.11			Vinay P. Padate, CMLRE	2019-03-25	Holthuis L.B. (2002) The Indo-Pacific scyllarine lobsters (Crustacea, Decapoda, Scyllaridae). Zoosystema, 24 (3): 499-683.	urn:lsid:marinespecies.org:taxname:220234	Puerulus sewelli
IO/SS/ACH/00041	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/ACH/00041	IO/SS/ACH/00041	1	Female	Adult	present	292II83	2011-12-10	14:45:00	Benthic	HSDT (CV)	Bay of Bengal	India	Great Nicobar Island	337	337	6.84	93.05			Vinay P. Padate, CMLRE	2020-01-10	Holthuis L.B. (1991) FAO species catalog. Vol. 13. Marine lobsters of the world. An annotated and illustrated catalogue of species of interest to fisheries known to date. FAO Fisheries Synopsis. Vol. 125. Rome: Food and Agriculture Organization of the United Nations, 292 p.	urn:lsid:marinespecies.org:taxname:220234	Puerulus sewelli
IO/SS/ACH/00042	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/ACH/00042	IO/SS/ACH/00042	1	Male	Adult	present	292II83	2011-12-10	14:45:00	Benthic	HSDT (CV)	Bay of Bengal	India	Great Nicobar Island	337	337	6.84	93.05			Vinay P. Padate, CMLRE	2020-01-10	Holthuis L.B. (1991) FAO species catalog. Vol. 13. Marine lobsters of the world. An annotated and illustrated catalogue of species of interest to fisheries known to date. FAO Fisheries Synopsis. Vol. 125. Rome: Food and Agriculture Organization of the United Nations, 292 p.	urn:lsid:marinespecies.org:taxname:241308	Puerulus angulatus
